Contact Energy,Chemotaxis Lambda,Proliferative Probability,Invasive Area,Infiltrative Area,Singles,Fingers,Detached Cells,Clusters
-5,15,0.1,2244.5,2244.5,0,1,0,0
-5,15,0.2,2497,2497,0,0,0,0
-5,15,0.2,1954,1954,0,0,0,0
-5,15,0.2,2293,2293,0,0,0,0
-5,15,0.2,2772,2772,0,0,0,0
-5,15,0.2,2271,2271,0,1,0,0
-5,15,0.2,3731,3731,0,0,0,0
-5,15,0.2,2383,2383,0,1,0,0
-5,15,0.2,2622,2622,0,1,0,0
-5,15,0.2,2341,2341,0,0,0,0
-5,15,0.2,2330,2330,0,2,0,0
-5,15,0.3,2120,2120,0,1,0,0
-5,15,0.3,3272.5,3272.5,0,1,0,0
-5,15,0.3,3342.5,3342.5,0,1,0,0
-5,15,0.3,3221.5,3221.5,0,0,0,0
-5,15,0.3,3026,3026,0,0,0,0
-5,15,0.3,2318,2318,0,1,0,0
-5,15,0.3,2486,2486,0,1,0,0
-5,15,0.3,3605,3605,0,1,0,0
-5,15,0.3,2518,2518,0,2,0,0
-5,15,0.3,3298,3298,0,1,0,0
-5,15,0.4,2353,2353,0,1,0,0
-5,15,0.4,2309,2309,0,0,0,0
-5,15,0.4,2328,2328,0,0,0,0
-5,15,0.4,2998,2998,0,0,0,0
-5,15,0.4,2608,2608,0,0,0,0
-5,15,0.4,2622.5,2622.5,0,0,0,0
-5,15,0.4,2602,2602,0,0,0,0
-5,15,0.4,3367,3367,0,0,0,0
-5,15,0.4,2757,2757,0,0,0,0
-5,15,0.4,3641.5,3641.5,0,2,0,0
-5,15,0.5,3275.5,3275.5,0,2,0,0
-5,15,0.5,3090.5,3090.5,0,1,0,0
-5,15,0.5,2419,2419,0,0,0,0
-5,15,0.5,2301.5,2301.5,0,0,0,0
-5,15,0.5,2444,2444,0,0,0,0
-5,15,0.5,2945,2945,0,2,0,0
-5,15,0.5,2353,2353,0,0,0,0
-5,15,0.5,2390,2390,0,1,0,0
-5,15,0.5,2452,2452,0,0,0,0
-5,15,0.5,4108,4108,0,1,0,0
-5,15,0.6,3410.5,3410.5,0,1,0,0
-5,15,0.6,3019.5,3019.5,0,2,0,0
-5,15,0.6,1805,1805,0,0,0,0
-5,15,0.6,2652.5,2652.5,0,1,0,0
-5,15,0.6,2394,2394,0,0,0,0
-5,15,0.6,3360,3360,0,3,0,0
-5,15,0.6,3347,3347,0,1,0,0
-5,15,0.6,3367,3367,0,1,0,0
-5,15,0.6,2615,2615,0,1,0,0
-5,15,0.6,2245,2245,0,1,0,0
-5,15,0.7,1862.5,1862.5,0,0,0,0
-5,15,0.7,2169,2169,0,0,0,0
-5,15,0.7,2515,2515,0,1,0,0
-5,15,0.7,2634.5,2634.5,0,0,0,0
-5,15,0.7,2538,2538,0,2,0,0
-5,15,0.7,2436,2436,0,1,0,0
-5,15,0.7,2372.5,2372.5,0,2,0,0
-5,15,0.7,2990,2990,0,1,0,0
-5,15,0.7,3631.5,3631.5,0,1,0,0
-5,15,0.7,2596,2596,0,1,0,0
-5,15,0.8,2543.5,2543.5,0,1,0,0
-5,15,0.8,1901.5,1901.5,0,0,0,0
-5,15,0.8,2245.5,2245.5,0,0,0,0
-5,15,0.8,2931.5,2931.5,0,1,0,0
-5,15,0.8,2760,2760,0,0,0,0
-5,15,0.8,2996.5,2996.5,0,1,0,0
-5,15,0.8,2781,2781,0,1,0,0
-5,15,0.8,2962,2962,0,1,0,0
-5,15,0.8,2866,2866,0,0,0,0
-5,15,0.8,3715,3715,0,2,0,0
-5,15,0.9,2334,2334,0,0,0,0
-5,15,0.9,2733,2733,0,0,0,0
-5,15,0.9,2433.5,2433.5,0,1,0,0
-5,15,0.9,2246,2246,0,0,0,0
-5,15,0.9,2439.5,2439.5,0,0,0,0
-5,15,0.9,2822,2822,0,1,0,0
-5,15,0.9,2723.5,2723.5,0,0,0,0
-5,15,0.9,2565,2565,0,1,0,0
-5,15,0.9,2935,2935,0,0,0,0
-5,15,0.9,2710.5,2710.5,0,3,0,0
-5,15,1,2968,2968,0,3,0,0
-5,15,1,3019,3019,0,1,0,0
-5,15,1,2860.5,2860.5,0,1,0,0
-5,15,1,1922,1922,0,0,0,0
-5,15,1,3276,3276,0,1,0,0
-5,15,1,2876,2876,0,0,0,0
-5,15,1,2145,2145,0,1,0,0
-5,15,1,2886.5,2886.5,0,1,0,0
-5,15,1,2024.5,2024.5,0,1,0,0
-5,15,1,2488,2488,0,1,0,0
-5,18,0,3489,3489,0,2,0,0
-5,18,0,3268,3268,0,1,0,0
-5,18,0,2538,2538,0,2,0,0
-5,18,0,3346,3346,0,1,0,0
-5,18,0,4315,4315,0,3,0,0
-5,18,0,2810.5,2810.5,0,1,0,0
-5,18,0,3177,3177,0,1,0,0
-5,18,0,4535.5,4535.5,0,0,0,0
-5,18,0,3429,3429,0,0,0,0
-5,18,0,3004,3004,0,1,0,0
-5,18,0.1,3195.5,3195.5,0,1,0,0
-5,18,0.1,3197.5,3197.5,0,0,0,0
-5,18,0.1,2739,2739,0,1,0,0
-5,18,0.1,3619,3619,0,0,0,0
-5,18,0.1,2471,2471,0,0,0,0
-5,18,0.1,2497,2497,0,0,0,0
-5,18,0.1,2856,2856,0,0,0,0
-5,18,0.1,2915,2915,0,2,0,0
-5,18,0.1,3513,3513,0,1,0,0
-5,18,0.1,2443,2443,0,3,0,0
-5,18,0.2,2879,2879,0,2,0,0
-5,18,0.2,2550.5,2550.5,0,1,0,0
-5,18,0.2,2669.5,2669.5,0,2,0,0
-5,18,0.2,3152.5,3152.5,0,2,0,0
-5,18,0.2,3496.5,3496.5,0,0,0,0
-5,18,0.2,2787,2787,0,1,0,0
-5,18,0.2,3088.5,3088.5,0,2,0,0
-5,18,0.2,4084,4084,0,1,0,0
-5,18,0.2,2981,2981,0,2,0,0
-5,18,0.2,3749,3749,0,3,0,0
-5,18,0.3,2666.5,2666.5,0,0,0,0
-5,18,0.3,2950,2950,0,0,0,0
-5,18,0.3,3928,3928,0,1,0,0
-5,18,0.3,2836,2836,0,0,0,0
-5,18,0.3,3902.5,3902.5,0,0,0,0
-5,18,0.3,3623,3623,0,2,0,0
-5,18,0.3,3255.5,3255.5,0,2,0,0
-5,18,0.3,3434.5,3434.5,0,1,0,0
-5,18,0.3,3932.5,3932.5,0,2,0,0
-5,18,0.3,2412.5,2412.5,0,1,0,0
-5,18,0.4,3827,3827,0,1,0,0
-5,18,0.4,3250,3250,0,1,0,0
-5,18,0.4,2700,2700,0,1,0,0
-5,18,0.4,2305.5,2305.5,0,1,0,0
-5,18,0.4,2632,2632,0,2,0,0
-5,18,0.4,2232,2232,0,2,0,0
-5,18,0.4,2158,2158,0,1,0,0
-5,18,0.4,2838,2838,0,3,0,0
-5,18,0.4,1926,1926,0,0,0,0
-5,18,0.4,2882.5,2882.5,0,2,0,0
-5,18,0.5,3111,3111,0,1,0,0
-5,18,0.5,3614,3614,0,1,0,0
-5,18,0.5,3655.5,3655.5,0,6,0,0
-5,18,0.5,3251.5,3251.5,0,2,0,0
-5,18,0.5,2813,2813,0,1,0,0
-5,18,0.5,2953,2953,0,1,0,0
-5,18,0.5,3691.5,3691.5,0,0,0,0
-5,18,0.5,1939,1939,0,0,0,0
-5,18,0.5,3144.5,3144.5,0,1,0,0
-5,18,0.5,2522,2522,0,0,0,0
-5,18,0.6,3228,3228,0,4,0,0
-5,18,0.6,2738,2738,0,1,0,0
-5,18,0.6,3227.5,3227.5,0,0,0,0
-5,18,0.6,3038,3038,0,2,0,0
-5,18,0.6,2431,2431,0,0,0,0
-5,18,0.6,2886.5,2886.5,0,3,0,0
-5,18,0.6,2483,2483,0,0,0,0
-5,18,0.6,2427.5,2427.5,0,1,0,0
-5,18,0.6,2492,2492,0,1,0,0
-5,18,0.6,3790,3790,0,1,0,0
-5,18,0.7,2809.5,2809.5,0,2,0,0
-5,18,0.7,3697,3697,0,4,0,0
-5,18,0.7,4106,4106,0,1,0,0
-5,18,0.7,1994,1994,0,1,0,0
-5,18,0.7,3752,3752,0,0,0,0
-5,18,0.7,3040.5,3040.5,0,2,0,0
-5,18,0.7,2400.5,2400.5,0,2,0,0
-5,18,0.7,3586,3586,0,1,0,0
-5,18,0.7,3258,3258,0,0,0,0
-5,18,0.7,3035,3035,0,2,0,0
-5,18,0.8,2742,2742,0,1,0,0
-5,18,0.8,3040,3040,0,0,0,0
-5,18,0.8,3248.5,3248.5,0,4,0,0
-5,18,0.8,2099.5,2099.5,0,3,0,0
-5,18,0.8,2962,2962,0,1,0,0
-5,18,0.8,2522.5,2522.5,0,0,0,0
-5,18,0.8,3059,3059,0,1,0,0
-5,18,0.8,3305,3305,0,1,0,0
-5,18,0.8,2600.5,2600.5,0,0,0,0
-5,18,0.8,3059,3059,0,0,0,0
-5,18,0.9,1893,1893,0,1,0,0
-5,18,0.9,2477.5,2477.5,0,1,0,0
-5,18,0.9,2298,2298,0,0,0,0
-5,18,0.9,3608,3608,0,2,0,0
-5,18,0.9,3032,3032,0,2,0,0
-5,18,0.9,2670.5,2670.5,0,1,0,0
-5,18,0.9,2860.5,2860.5,0,0,0,0
-5,18,0.9,3319.5,3319.5,0,1,0,0
-5,18,0.9,4347.5,4347.5,0,1,0,0
-5,18,0.9,3732,3732,0,2,0,0
-5,18,1,2724,2724,0,3,0,0
-5,18,1,2612,2612,0,2,0,0
-5,18,1,2896,2896,0,2,0,0
-5,18,1,3263,3263,0,2,0,0
-5,18,1,2965,2965,0,1,0,0
-5,18,1,2556,2556,0,0,0,0
-5,18,1,2707,2707,0,1,0,0
-5,18,1,2522,2522,0,1,0,0
-5,18,1,3231,3231,0,2,0,0
-5,18,1,2890.5,2890.5,0,1,0,0
-5,21,0,2946,2946,0,2,0,0
-5,21,0,3379,3379,0,4,0,0
-5,21,0,4207,4207,0,5,0,0
-5,21,0,4465,4465,0,3,0,0
-5,21,0,2380.5,2380.5,0,2,0,0
-5,21,0,3547.5,3547.5,0,3,0,0
-5,21,0,4062.5,4062.5,0,5,0,0
-5,21,0,3653,3653,0,2,0,0
-5,21,0,3520.5,3520.5,0,4,0,0
-5,21,0,3888,3888,0,3,0,0
-5,21,0.1,3537.5,3537.5,0,4,0,0
-5,21,0.1,4236,4236,0,5,0,0
-5,21,0.1,3344.5,3344.5,0,1,0,0
-5,21,0.1,2862,2862,0,1,0,0
-5,21,0.1,4525,4525,0,5,0,0
-5,21,0.1,4388.5,4388.5,0,4,0,0
-5,21,0.1,4564,4564,0,3,0,0
-5,21,0.1,3592,3592,0,4,0,0
-5,21,0.1,2981.5,2981.5,0,3,0,0
-5,21,0.1,3433,3433,0,5,0,0
-5,21,0.2,2730,2730,0,2,0,0
-5,21,0.2,3373,3373,0,2,0,0
-5,21,0.2,3554.5,3554.5,0,1,0,0
-5,21,0.2,3987.5,3987.5,0,3,0,0
-5,21,0.2,3966,3966,0,4,0,0
-5,21,0.2,2588,2588,0,2,0,0
-5,21,0.2,4732,4732,0,3,0,0
-5,21,0.2,3949,3949,0,1,0,0
-5,21,0.2,2823,2823,0,3,0,0
-5,21,0.2,3437,3437,0,5,0,0
-5,21,0.3,4437.5,4437.5,0,4,0,0
-5,21,0.3,3613,3613,0,1,0,0
-5,21,0.3,3519,3883,1,3,1,0
-5,21,0.3,5010,5010,0,1,0,0
-5,21,0.3,2094.5,2094.5,0,1,0,0
-5,21,0.3,3127.5,3127.5,0,2,0,0
-5,21,0.3,3360,3360,0,2,0,0
-5,21,0.3,4345,4345,0,5,0,0
-5,21,0.3,4034,4034,0,3,0,0
-5,21,0.3,3701.5,3701.5,0,3,0,0
-5,21,0.4,3806,3806,0,2,0,0
-5,21,0.4,4192.5,4192.5,0,1,0,0
-5,21,0.4,3081,3081,0,2,0,0
-5,21,0.4,3100.5,3100.5,0,5,0,0
-5,21,0.4,3890,3890,0,2,0,0
-5,21,0.4,4284,4284,0,2,0,0
-5,21,0.4,2820,2820,0,3,0,0
-5,21,0.4,3313,3313,0,1,0,0
-5,21,0.4,3269,3269,0,3,0,0
-5,21,0.4,2314,2314,0,1,0,0
-5,21,0.5,4151,4151,0,2,0,0
-5,21,0.5,3354,3354,0,1,0,0
-5,21,0.5,3463.5,3463.5,0,2,0,0
-5,21,0.5,4049,4049,0,2,0,0
-5,21,0.5,5229.5,5229.5,0,2,0,0
-5,21,0.5,3340.5,3340.5,0,1,0,0
-5,21,0.5,3950.5,3950.5,0,2,0,0
-5,21,0.5,3613.5,3613.5,0,4,0,0
-5,21,0.5,5300,5300,0,3,0,0
-5,21,0.5,3355.5,3355.5,0,2,0,0
-5,21,0.6,3556,3556,0,3,0,0
-5,21,0.6,4130,4130,0,3,0,0
-5,21,0.6,4577,4577,0,3,0,0
-5,21,0.6,4743,4743,0,2,0,0
-5,21,0.6,2981.5,2981.5,0,2,0,0
-5,21,0.6,4002,4002,0,3,0,0
-5,21,0.6,4704,4704,0,1,0,0
-5,21,0.6,3592,3592,0,3,0,0
-5,21,0.6,3405,3405,0,2,0,0
-5,21,0.6,2581,2581,0,3,0,0
-5,21,0.7,2682,2682,0,1,0,0
-5,21,0.7,2930.5,2930.5,0,2,0,0
-5,21,0.7,3877.5,3877.5,0,4,0,0
-5,21,0.7,3967,3967,0,2,0,0
-5,21,0.7,3800.5,3800.5,0,2,0,0
-5,21,0.7,4585.5,4585.5,0,3,0,0
-5,21,0.7,3587.5,3587.5,0,3,0,0
-5,21,0.7,2696.5,2696.5,0,2,0,0
-5,21,0.7,3744.5,3744.5,0,2,0,0
-5,21,0.7,3672,3672,0,5,0,0
-5,21,0.8,3460,3460,0,2,0,0
-5,21,0.8,3523.5,3523.5,0,2,0,0
-5,21,0.8,3501.5,3501.5,0,4,0,0
-5,21,0.8,3493,3493,0,2,0,0
-5,21,0.8,3102,3102,0,2,0,0
-5,21,0.8,3099,3099,0,3,0,0
-5,21,0.8,4690,4690,0,3,0,0
-5,21,0.8,2997,2997,0,2,0,0
-5,21,0.8,2686.5,2686.5,0,3,0,0
-5,21,0.8,3391.5,3391.5,0,3,0,0
-5,21,0.9,3959.5,3959.5,0,1,0,0
-5,21,0.9,3843,3843,0,3,0,0
-5,21,0.9,4070.5,4070.5,0,2,0,0
-5,21,0.9,3925,3925,0,2,0,0
-5,21,0.9,2940.5,2940.5,0,1,0,0
-5,21,0.9,4490.5,4490.5,0,2,0,0
-5,21,0.9,2842,2842,0,3,0,0
-5,21,0.9,3566,3566,0,4,0,0
-5,21,0.9,3041.5,3041.5,0,2,0,0
-5,21,0.9,2274.5,2274.5,0,1,0,0
-5,21,1,3400,3400,0,1,0,0
-5,21,1,3901.5,3901.5,0,3,0,0
-5,21,1,2828,2828,0,3,0,0
-5,21,1,3390.5,3390.5,0,1,0,0
-5,21,1,3436,3436,0,2,0,0
-5,21,1,2263,2263,0,1,0,0
-5,21,1,5378,5378,0,4,0,0
-5,21,1,3529,3529,0,4,0,0
-5,21,1,3641,3641,0,4,0,0
-5,21,1,5156.5,5156.5,0,4,0,0
-5,24,0,4237,4237,0,3,0,0
-5,24,0,5131.5,5131.5,0,4,0,0
-5,24,0,6453.5,6453.5,0,7,0,0
-5,24,0,5424,5424,0,4,0,0
-5,24,0,3663,3663,0,5,0,0
-5,24,0,5664.5,5664.5,0,6,0,0
-5,24,0,4187,4187,0,5,0,0
-5,24,0,3609,3609,0,5,0,0
-5,24,0,4463.5,4463.5,0,4,0,0
-5,24,0,4739,4739,0,6,0,0
-5,24,0.1,3884,3884,0,6,0,0
-5,24,0.1,4605,4605,0,4,0,0
-5,24,0.1,4584,4584,0,4,0,0
-5,24,0.1,3513,3513,0,3,0,0
-5,24,0.1,6112,6112,0,5,0,0
-5,24,0.1,3737,3737,0,3,0,0
-5,24,0.1,5559,5559,0,4,0,0
-5,24,0.1,5687,5687,0,5,0,0
-5,24,0.1,4731,4731,0,5,0,0
-5,24,0.1,4462,4462,0,3,0,0
-5,24,0.2,4408.5,4408.5,0,4,0,0
-5,24,0.2,3179.5,3179.5,0,4,0,0
-5,24,0.2,3372,3372,0,3,0,0
-5,24,0.2,4595.5,4595.5,0,3,0,0
-5,24,0.2,5287,5287,0,6,0,0
-5,24,0.2,5178,5178,0,3,0,0
-5,24,0.2,3902,3902,0,5,0,0
-5,24,0.2,3864.5,3864.5,0,6,0,0
-5,24,0.2,4397,4397,0,4,0,0
-5,24,0.2,4947,4947,0,6,0,0
-5,24,0.3,5914.5,5914.5,0,2,0,0
-5,24,0.3,3989,3989,0,3,0,0
-5,24,0.3,6584.5,6584.5,0,4,0,0
-5,24,0.3,4146.5,4146.5,0,4,0,0
-5,24,0.3,4439,4439,0,4,0,0
-5,24,0.3,4102,4102,0,6,0,0
-5,24,0.3,5693.5,5693.5,0,4,0,0
-5,24,0.3,3286,3286,0,3,0,0
-5,24,0.3,3506.5,3506.5,0,4,0,0
-5,24,0.3,5874.5,5874.5,0,6,0,0
-5,24,0.4,3925,3925,0,2,0,0
-5,24,0.4,3975,3975,0,3,0,0
-5,24,0.4,4078,4078,0,4,0,0
-5,24,0.4,5934,5934,0,5,0,0
-5,24,0.4,4264.5,4264.5,0,3,0,0
-5,24,0.4,5714.5,5714.5,0,4,0,0
-5,24,0.4,3425.5,3425.5,0,5,0,0
-5,24,0.4,3775.5,3775.5,0,3,0,0
-5,24,0.4,4415,4415,0,3,0,0
-5,24,0.4,3803.5,3803.5,0,5,0,0
-5,24,0.5,5218,5218,0,3,0,0
-5,24,0.5,4448,4448,0,3,0,0
-5,24,0.5,3700,3700,0,6,0,0
-5,24,0.5,4449.5,4449.5,0,5,0,0
-5,24,0.5,4821,4821,0,2,0,0
-5,24,0.5,3951.5,3951.5,0,6,0,0
-5,24,0.5,5022,5022,0,3,0,0
-5,24,0.5,4259,4259,0,6,0,0
-5,24,0.5,3676.5,3676.5,0,5,0,0
-5,24,0.5,3285.5,3285.5,0,4,0,0
-5,24,0.6,4855,4855,0,4,0,0
-5,24,0.6,3682,3682,0,4,0,0
-5,24,0.6,5374,5374,0,4,0,0
-5,24,0.6,4234,4234,0,4,0,0
-5,24,0.6,4564.5,4564.5,0,5,0,0
-5,24,0.6,5500,5500,0,2,0,0
-5,24,0.6,3791,3791,0,5,0,0
-5,24,0.6,4165,4165,0,4,0,0
-5,24,0.6,5503,5503,0,3,0,0
-5,24,0.6,2779,2779,0,3,0,0
-5,24,0.7,3998,3998,0,1,0,0
-5,24,0.7,4156.5,4156.5,0,3,0,0
-5,24,0.7,3407.5,3407.5,0,5,0,0
-5,24,0.7,6335,6335,0,4,0,0
-5,24,0.7,4280,4280,0,3,0,0
-5,24,0.7,3722.5,3722.5,0,3,0,0
-5,24,0.7,4948.5,4948.5,0,2,0,0
-5,24,0.7,4404.5,4404.5,0,3,0,0
-5,24,0.7,4805.5,4805.5,0,3,0,0
-5,24,0.7,4845.5,4845.5,0,3,0,0
-5,24,0.8,4278,4278,0,7,0,0
-5,24,0.8,3129,3129,0,2,0,0
-5,24,0.8,5261,5261,0,5,0,0
-5,24,0.8,4012.5,4012.5,0,3,0,0
-5,24,0.8,4855,4855,0,4,0,0
-5,24,0.8,4472,4472,0,7,0,0
-5,24,0.8,4042,4042,0,4,0,0
-5,24,0.8,4771,4771,0,5,0,0
-5,24,0.8,3129,3129,0,3,0,0
-5,24,0.8,4716.5,4716.5,0,4,0,0
-5,24,0.9,4515,4515,0,5,0,0
-5,24,0.9,3277,3277,0,5,0,0
-5,24,0.9,3994.5,3994.5,0,5,0,0
-5,24,0.9,3913,3913,0,5,0,0
-5,24,0.9,4593.5,4593.5,0,5,0,0
-5,24,0.9,3288,3288,0,5,0,0
-5,24,0.9,5008,5008,0,4,0,0
-5,24,0.9,3380,3380,0,4,0,0
-5,24,0.9,3333,3333,0,4,0,0
-5,24,0.9,4471,4471,0,5,0,0
-5,24,1,5375,5375,0,6,0,0
-5,24,1,3631,3631,0,3,0,0
-5,24,1,4748,4748,0,4,0,0
-5,24,1,4358,4358,0,2,0,0
-5,24,1,4974,4974,0,3,0,0
-5,24,1,4135.5,4135.5,0,6,0,0
-5,24,1,4361,4361,0,6,0,0
-5,24,1,4865,4865,0,3,0,0
-5,24,1,3260.5,3260.5,0,3,0,0
-5,24,1,4519.5,4519.5,0,3,0,0
-5,27,0,6328.5,6328.5,0,7,0,0
-5,27,0,5814,5814,0,8,0,0
-5,27,0,6015,6015,0,6,0,0
-5,27,0,5826,5826,0,7,0,0
-5,27,0,5882.5,5882.5,0,9,0,0
-5,27,0,4588.5,4588.5,0,8,0,0
-5,27,0,4938,4938,0,8,0,0
-5,27,0,4681.5,4681.5,0,7,0,0
-5,27,0,5612.5,5612.5,0,6,0,0
-5,27,0,5443,5443,0,6,0,0
-5,27,0.1,5927.5,5927.5,0,6,0,0
-5,27,0.1,4171,4171,0,8,0,0
-5,27,0.1,5475,5475,0,8,0,0
-5,27,0.1,4957.5,4957.5,0,6,0,0
-5,27,0.1,4516.5,4516.5,0,6,0,0
-5,27,0.1,4118.5,4118.5,0,4,0,0
-5,27,0.1,5217.5,5217.5,0,6,0,0
-5,27,0.1,5334,5334,0,8,0,0
-5,27,0.1,6175,6175,0,5,0,0
-5,27,0.1,5414,5690,1,6,1,0
-5,27,0.2,6837.5,6837.5,0,9,0,0
-5,27,0.2,6339.5,6523.5,1,9,1,0
-5,27,0.2,5165.5,5165.5,0,9,0,0
-5,27,0.2,4385,4385,0,8,0,0
-5,27,0.2,5517.5,5517.5,0,8,0,0
-5,27,0.2,3957.5,3957.5,0,5,0,0
-5,27,0.2,4597,4597,0,7,0,0
-5,27,0.2,4483,4483,0,4,0,0
-5,27,0.2,5880,5880,0,6,0,0
-5,27,0.2,5140,5140,0,6,0,0
-5,27,0.3,5264.5,5264.5,0,7,0,0
-5,27,0.3,3545,3545,0,8,0,0
-5,27,0.3,4799.5,4799.5,0,7,0,0
-5,27,0.3,4799,4799,0,9,0,0
-5,27,0.3,4311,4311,0,5,0,0
-5,27,0.3,6637.5,6637.5,0,7,0,0
-5,27,0.3,6132,6132,0,7,0,0
-5,27,0.3,4569.5,4569.5,0,9,0,0
-5,27,0.3,5130,5130,0,6,0,0
-5,27,0.3,5021,5021,0,8,0,0
-5,27,0.4,4434,4434,0,7,0,0
-5,27,0.4,4863,4863,0,8,0,0
-5,27,0.4,4935,4935,0,5,0,0
-5,27,0.4,5133.5,5133.5,0,7,0,0
-5,27,0.4,4648,4648,0,10,0,0
-5,27,0.4,3732,3732,0,3,0,0
-5,27,0.4,4352,4352,0,5,0,0
-5,27,0.4,4816,4816,0,8,0,0
-5,27,0.4,5213.5,5213.5,0,6,0,0
-5,27,0.4,5218.5,5218.5,0,6,0,0
-5,27,0.5,5935.5,5935.5,0,5,0,0
-5,27,0.5,5129,5129,0,9,0,0
-5,27,0.5,6277.5,6277.5,0,6,0,0
-5,27,0.5,6476.5,6476.5,0,6,0,0
-5,27,0.5,5232,5232,0,5,0,0
-5,27,0.5,5464,5515,0,9,2,1
-5,27,0.5,5697.5,5770.5,1,7,1,0
-5,27,0.5,5258,5258,0,8,0,0
-5,27,0.5,5838,5838,0,9,0,0
-5,27,0.5,4672,4672,0,7,0,0
-5,27,0.6,4512,4512,0,7,0,0
-5,27,0.6,5843,5843,0,6,0,0
-5,27,0.6,4134,4134,0,7,0,0
-5,27,0.6,4367,4367,0,6,0,0
-5,27,0.6,4460,5138,1,5,1,0
-5,27,0.6,3884.5,3884.5,0,8,0,0
-5,27,0.6,4663.5,4663.5,0,8,0,0
-5,27,0.6,4398.5,4398.5,0,7,0,0
-5,27,0.6,4671.5,4671.5,0,5,0,0
-5,27,0.6,5926,5926,0,6,0,0
-5,27,0.7,4732.5,4732.5,0,8,0,0
-5,27,0.7,6815,6815,0,7,0,0
-5,27,0.7,4414.5,4414.5,0,5,0,0
-5,27,0.7,5830.5,5830.5,0,6,0,0
-5,27,0.7,4338.5,4338.5,0,6,0,0
-5,27,0.7,4833.5,4833.5,0,7,0,0
-5,27,0.7,4426.5,4426.5,0,5,0,0
-5,27,0.7,5178,5178,0,5,0,0
-5,27,0.7,4925.5,4925.5,0,5,0,0
-5,27,0.7,4000,4055,1,4,1,0
-5,27,0.8,3766,3766,0,6,0,0
-5,27,0.8,4917.5,4917.5,0,6,0,0
-5,27,0.8,5580.5,5580.5,0,7,0,0
-5,27,0.8,4487,4487,0,6,0,0
-5,27,0.8,4712.5,4712.5,0,4,0,0
-5,27,0.8,4722,4722,0,6,0,0
-5,27,0.8,6073,6073,0,7,0,0
-5,27,0.8,3066.5,3066.5,0,5,0,0
-5,27,0.8,4997,4997,0,6,0,0
-5,27,0.8,4705.5,4705.5,0,5,0,0
-5,27,0.9,5081,5081,0,4,0,0
-5,27,0.9,4837.5,4837.5,0,7,0,0
-5,27,0.9,6898.5,6898.5,0,5,0,0
-5,27,0.9,5276.5,5276.5,0,4,0,0
-5,27,0.9,4114,4114,0,6,0,0
-5,27,0.9,4543,4543,0,6,0,0
-5,27,0.9,4911,4911,0,7,0,0
-5,27,0.9,5246.5,5246.5,0,5,0,0
-5,27,0.9,4213.5,4213.5,0,7,0,0
-5,27,0.9,5450,5450,0,4,0,0
-5,27,1,4950.5,4950.5,0,5,0,0
-5,27,1,5764,5764,0,8,0,0
-5,27,1,4475,4475,0,6,0,0
-5,27,1,4117,4117,0,6,0,0
-5,27,1,5089.5,5089.5,0,7,0,0
-5,27,1,4887,4887,0,4,0,0
-5,27,1,5361,5361,0,7,0,0
-5,27,1,5458,5458,0,6,0,0
-5,27,1,4589,4589,0,4,0,0
-5,27,1,5627,5627,0,6,0,0
-5,30,0,5391,5469,1,8,1,0
-5,30,0,7258.5,7394.5,1,10,1,0
-5,30,0,7874,8200,1,11,1,0
-5,30,0,6035,6035,0,9,0,0
-5,30,0,6838.5,6946.5,0,7,2,1
-5,30,0,7038,7123,1,10,1,0
-5,30,0,6513,6513,0,8,0,0
-5,30,0,6585.5,6709.5,0,9,2,1
-5,30,0,7364,7673,1,12,1,0
-5,30,0,5533.5,5533.5,0,9,0,0
-5,30,0.1,5816.5,5993.5,0,11,4,1
-5,30,0.1,6613,7076,1,10,1,0
-5,30,0.1,6595.5,6595.5,0,9,0,0
-5,30,0.1,7263.5,7263.5,0,9,0,0
-5,30,0.1,6080,6168,1,8,1,0
-5,30,0.1,6203,6203,0,12,0,0
-5,30,0.1,6286,6286,0,9,0,0
-5,30,0.1,7736,7939,1,10,1,0
-5,30,0.1,6427,6427,0,10,0,0
-5,30,0.1,6070,6349,1,9,1,0
-5,30,0.2,6997.5,6997.5,0,8,0,0
-5,30,0.2,7791,8030,1,6,1,0
-5,30,0.2,5144.5,5239.5,0,9,3,1
-5,30,0.2,6553,6553,0,7,0,0
-5,30,0.2,7582,7671,1,7,1,0
-5,30,0.2,6848,7073,1,7,4,1
-5,30,0.2,6917.5,6917.5,0,10,0,0
-5,30,0.2,6480.5,6558.5,0,10,2,1
-5,30,0.2,5985,6079,2,8,2,0
-5,30,0.2,6952,6952,0,7,0,0
-5,30,0.3,7283.5,7283.5,0,10,0,0
-5,30,0.3,8484,8484,0,12,0,0
-5,30,0.3,5238,5337,0,7,2,1
-5,30,0.3,7835,7835,0,8,0,0
-5,30,0.3,5745,5745,0,8,0,0
-5,30,0.3,6318,6318,0,10,0,0
-5,30,0.3,6345,6345,0,10,0,0
-5,30,0.3,7187.5,7386.5,1,8,4,1
-5,30,0.3,7539,7539,0,10,0,0
-5,30,0.3,5160,5160,0,7,0,0
-5,30,0.4,5575,5692,1,11,1,0
-5,30,0.4,7342,7342,0,10,0,0
-5,30,0.4,5950.5,5950.5,0,10,0,0
-5,30,0.4,7574,7574,0,10,0,0
-5,30,0.4,6224.5,6224.5,0,9,0,0
-5,30,0.4,6646,6646,0,5,0,0
