Jlf,mu,PP,ClusterUID,ClusterID_renum,Leader Cells,Follower Cells,Total Cells,Leader %,Dominance,Centroid_X,Centroid_Y,PersistenceTime,TimeRange,Centroid_Displacement,Velocity,MeanSize_over_time,StdSize_over_time,ClusterSizeCV_over_time,Phenotypic Index,Entropy
1.0,27.0,0.8,7_4,44,3,3,6,50.0,Follower-dominated,463.63055555555553,88.90694444444443,9,570-700,13.398998885693922,1.4887776539659914,5.111111111111111,2.3687784005919825,0.46345664359408356,0.0,1.0
1.0,27.0,0.8,8_1,45,2,1,3,66.66666666666667,Leader-dominated,142.23333333333244,97.40476190476193,29,420-700,187.44488054789502,6.46361657061707,4.896551724137931,1.6549671465493312,0.33798624823894796,0.3333333333333333,0.9182958340544896
1.0,27.0,0.8,8_2,46,5,8,13,38.46153846153846,Follower-dominated,172.6898851148849,67.93183483183483,20,510-700,278.3847306752103,13.919236533760515,9.7,4.243881044019669,0.4375135096927494,0.23076923076923078,0.9612366047228759
1.0,27.0,0.8,8_3,47,5,2,7,71.42857142857143,Leader-dominated,294.7644736216165,82.60855810855811,14,570-700,157.27098632428604,11.233641880306147,7.785714285714286,4.543441112511215,0.5835612438087799,0.42857142857142855,0.863120568566631
1.0,27.0,0.8,8_4,48,3,2,5,60.0,Leader-dominated,328.8824358974366,99.75564102564104,13,580-700,124.15167859703804,9.55012912284908,11.153846153846153,5.956035508151288,0.5339893903859776,0.2,0.9709505944546686
1.0,27.0,0.8,8_5,49,5,10,15,33.333333333333336,Follower-dominated,334.7469023569026,71.16760942760943,12,590-700,116.8236039814905,9.735300331790876,6.666666666666667,4.9969687781391,0.7495453167208649,0.3333333333333333,0.9182958340544896
1.0,27.0,0.8,8_6,50,7,7,14,50.0,Follower-dominated,378.27596570096546,82.6341575091575,11,600-700,72.88873015544816,6.626248195949833,5.363636363636363,3.1391950328938556,0.5852736502005493,0.0,1.0
1.0,27.0,0.8,8_7,51,2,1,3,66.66666666666667,Leader-dominated,403.6310606060608,89.8689393939394,7,620-700,77.80891807821115,11.115559725458736,3.857142857142857,1.4638501094227998,0.3795166950355407,0.3333333333333333,0.9182958340544896
1.0,27.0,0.8,8_8,52,5,2,7,71.42857142857143,Leader-dominated,453.5051020408162,92.64693877551022,5,630-700,43.8198341819694,8.76396683639388,3.8,1.7888543819998317,0.4707511531578505,0.42857142857142855,0.863120568566631
1.0,27.0,0.8,8_9,53,2,1,3,66.66666666666667,Leader-dominated,478.46239316239325,80.76581196581196,1,700-700,0.0,0.0,3.0,,,0.3333333333333333,0.9182958340544896
1.0,27.0,0.8,9_1,54,2,1,3,66.66666666666667,Leader-dominated,138.3888888888881,64.6111111111111,38,330-700,340.3417764760079,8.956362538842313,5.315789473684211,2.1946527541361878,0.4128554685998769,0.3333333333333333,0.9182958340544896
1.0,27.0,0.8,9_2,55,3,2,5,60.0,Leader-dominated,301.30353535353703,93.3489898989899,28,430-700,177.64392596627198,6.344425927366856,4.178571428571429,1.5408889072021463,0.3687597384757273,0.2,0.9709505944546686
1.0,27.0,0.8,9_3,56,2,1,3,66.66666666666667,Leader-dominated,333.28181818181855,100.37272727272727,22,490-700,118.04799852846641,5.365818114930291,7.318181818181818,3.1980107453341566,0.43699525712640647,0.3333333333333333,0.9182958340544896
1.0,27.0,0.8,9_4,57,2,1,3,66.66666666666667,Leader-dominated,379.21497252747207,98.198489010989,22,490-700,100.53095989343107,4.569589086065049,4.318181818181818,2.4954504056928735,0.5778937781604548,0.3333333333333333,0.9182958340544896
1.0,27.0,0.8,9_5,58,2,1,3,66.66666666666667,Leader-dominated,383.6166666666666,87.82916666666667,10,590-700,94.60986208381702,9.460986208381701,6.1,4.094712037087183,0.671264268374948,0.3333333333333333,0.9182958340544896
1.0,27.0,0.8,9_6,59,3,1,4,75.0,Leader-dominated,389.80681818181887,109.10795454545456,6,640-700,87.65906695437853,14.609844492396421,6.666666666666667,4.1311822359545785,0.6196773353931867,0.5,0.8112781244591328
1.0,27.0,0.8,9_7,60,7,5,12,58.333333333333336,Follower-dominated,447.8898332944289,94.98015483971363,3,680-700,29.414948289659733,9.804982763219911,6.666666666666667,4.618802153517007,0.692820323027551,0.16666666666666666,0.9798687566511528
1.0,27.0,0.8,9_8,61,2,2,4,50.0,Follower-dominated,477.54464285714266,104.75744047619048,1,700-700,0.0,0.0,4.0,,,0.0,1.0
1.0,27.0,0.9,0_1,1,3,3,6,50.0,Follower-dominated,75.72996077995997,80.38135198135198,27,440-700,101.4453096100582,3.757233689261415,7.037037037037037,0.8540168202937981,0.12136028498911867,0.0,1.0
1.0,27.0,0.9,0_2,2,3,3,6,50.0,Follower-dominated,175.67399961149977,95.0295745920746,27,440-700,80.3222729520754,2.9748989982250147,3.3333333333333335,0.6793662204867575,0.20380986614602725,0.0,1.0
1.0,27.0,0.9,0_3,3,2,1,3,66.66666666666667,Leader-dominated,252.2803030303028,100.67676767676768,23,480-700,201.64345484643562,8.767106732453723,9.043478260869565,3.69862702867337,0.4089827964398438,0.3333333333333333,0.9182958340544896
1.0,27.0,0.9,0_4,4,1,1,2,50.0,Follower-dominated,307.2142857142861,76.62012987012987,5,660-700,143.31206384928217,28.662412769856434,8.6,3.714835124201342,0.43195757258155143,0.0,1.0
1.0,27.0,0.9,0_5,5,4,6,10,40.0,Follower-dominated,451.0483282403872,84.96609498344792,1,700-700,0.0,0.0,10.0,,,0.2,0.9709505944546686
1.0,27.0,0.9,1_1,6,7,10,17,41.1764705882353,Follower-dominated,179.67336813513302,73.5084735525912,42,290-700,128.89093862094353,3.0688318719272267,5.4523809523809526,6.578614210037429,1.2065580647230219,0.17647058823529413,0.9774178175281716
1.0,27.0,0.9,1_2,7,1,1,2,50.0,Follower-dominated,308.038461538461,64.11538461538461,16,360-700,11.326988376460589,0.7079367735287868,2.0,0.0,0.0,0.0,1.0
1.0,27.0,0.9,1_3,8,4,2,6,66.66666666666667,Leader-dominated,448.1964803714805,92.94290431790432,2,680-690,1.2447214475188386,0.6223607237594193,6.0,0.0,0.0,0.3333333333333333,0.9182958340544896
1.0,27.0,0.9,2_1,9,4,2,6,66.66666666666667,Leader-dominated,139.70530303030327,100.28888888888888,29,420-700,329.6924834371878,11.368706325420268,4.862068965517241,0.875219887923457,0.18000976418283868,0.3333333333333333,0.9182958340544896
1.0,27.0,0.9,2_2,10,3,2,5,60.0,Leader-dominated,151.8604761904764,81.16809523809523,25,460-700,315.517430093777,12.620697203751082,3.76,1.392838827718412,0.3704358584357479,0.2,0.9709505944546686
1.0,27.0,0.9,2_3,11,9,10,19,47.36842105263158,Follower-dominated,274.0930682449645,81.81470633339829,11,600-700,194.20828009054858,17.655298190049873,6.636363636363637,7.940689230447534,1.1965422128071626,0.05263157894736842,0.9980008838722996
1.0,27.0,0.9,2_4,12,1,1,2,50.0,Follower-dominated,467.7083333333321,73.29166666666666,3,680-700,0.5490601186472135,0.18302003954907117,2.0,0.0,0.0,0.0,1.0
1.0,27.0,0.9,2_5,13,4,4,8,50.0,Follower-dominated,490.1112762237762,76.32564588189588,1,690-690,0.0,0.0,8.0,,,0.0,1.0
1.0,27.0,0.9,3_1,14,1,3,4,25.0,Follower-dominated,112.35113636363609,73.51676136363636,27,440-700,5.882981303043916,0.21788819640903392,4.851851851851852,0.6623793767520534,0.1365209402466064,0.5,0.8112781244591328
1.0,27.0,0.9,3_2,15,2,2,4,50.0,Follower-dominated,112.78974358974403,96.29816433566432,22,490-700,23.98608357446849,1.090276526112204,4.818181818181818,0.5884898863364997,0.12213941037172635,0.0,1.0
1.0,27.0,0.9,3_3,16,2,1,3,66.66666666666667,Leader-dominated,189.3222222222215,100.19444444444444,21,500-700,27.980565668825115,1.3324078889916722,3.5238095238095237,0.6015852075182383,0.17072012645787843,0.3333333333333333,0.9182958340544896
1.0,27.0,0.9,3_4,17,2,1,3,66.66666666666667,Leader-dominated,197.9743589743595,79.42307692307692,21,500-700,18.093919087784236,0.8616151946563922,2.2857142857142856,0.5606119105813882,0.24526771087935734,0.3333333333333333,0.9182958340544896
1.0,27.0,0.9,3_5,18,2,1,3,66.66666666666667,Leader-dominated,218.4213564213568,98.34776334776336,14,570-700,109.17086595793245,7.7979189969951745,4.642857142857143,1.9057460827371868,0.41046838705108635,0.3333333333333333,0.9182958340544896
1.0,27.0,0.9,3_6,19,3,1,4,75.0,Leader-dominated,299.87965367965313,89.77987012987012,5,650-700,28.471398635231047,5.69427972704621,4.4,0.8944271909999157,0.2032789070454354,0.5,0.8112781244591328
1.0,27.0,0.9,3_7,20,3,3,6,50.0,Follower-dominated,321.9254338254345,78.05457135457137,4,670-700,4.1954085036389,1.048852125909725,6.0,0.0,0.0,0.0,1.0
1.0,27.0,0.9,4_1,21,6,4,10,60.0,Leader-dominated,55.22305573511503,79.61072541837248,15,550-700,157.37464315288685,10.491642876859123,3.6,3.3123146848433005,0.9200874124564723,0.2,0.9709505944546686
1.0,27.0,0.9,4_2,22,5,4,9,55.55555555555556,Follower-dominated,70.54972589139251,82.78969394802729,3,680-700,140.94360521101973,46.98120173700658,7.0,4.358898943540674,0.6226998490772392,0.1111111111111111,0.9910760598382222
1.0,27.0,0.9,4_3,23,1,1,2,50.0,Follower-dominated,210.96875000000068,70.625,2,690-700,0.008589803386695648,0.004294901693347824,2.0,0.0,0.0,0.0,1.0
1.0,27.0,0.9,4_4,24,3,1,4,75.0,Leader-dominated,310.9458333333343,95.30833333333334,2,690-700,1.8756567637517598,0.9378283818758799,4.0,0.0,0.0,0.5,0.8112781244591328
1.0,27.0,0.9,5_1,25,3,3,6,50.0,Follower-dominated,10.473310023310502,70.4524642024642,30,410-700,279.91014347086127,9.330338115695376,5.766666666666667,3.430927624974927,0.5949585476835133,0.0,1.0
1.0,27.0,0.9,5_2,26,4,5,9,44.44444444444444,Follower-dominated,48.576465201465375,88.38603988603988,28,420-700,291.51728450790597,10.41133158956807,3.642857142857143,1.9477296510683393,0.5346708846069951,0.1111111111111111,0.9910760598382222
1.0,27.0,0.9,5_3,27,4,3,7,57.142857142857146,Follower-dominated,148.31855763284324,87.9204747633319,26,450-700,215.06827422691197,8.271856701035075,3.1538461538461537,1.6172150801252798,0.5127755132104546,0.14285714285714285,0.9852281360342515
1.0,27.0,0.9,5_4,28,4,2,6,66.66666666666667,Leader-dominated,232.53534451659493,81.4939844877345,25,460-700,108.89387749703648,4.35575509988146,3.6,1.0801234497346435,0.3000342915929565,0.3333333333333333,0.9182958340544896
1.0,27.0,0.9,5_5,29,1,2,3,33.333333333333336,Follower-dominated,288.9444444444428,82.02777777777777,25,460-700,75.35883773709712,3.0143535094838847,3.28,0.9363047936792093,0.28545877856073454,0.3333333333333333,0.9182958340544896
1.0,27.0,0.9,5_6,30,2,1,3,66.66666666666667,Leader-dominated,310.18253968253913,107.0393217893218,15,480-700,190.17890386657334,12.678593591104889,3.2,0.7745966692414836,0.24206145913796362,0.3333333333333333,0.9182958340544896
1.0,27.0,0.9,5_7,31,2,1,3,66.66666666666667,Leader-dominated,313.82196969696884,81.04545454545455,11,600-700,180.72649156291487,16.42968105117408,3.3636363636363638,1.3618169680781096,0.40486450402322177,0.3333333333333333,0.9182958340544896
1.0,27.0,0.9,5_8,32,4,1,5,80.0,Leader-dominated,342.1800000000002,98.75896103896102,7,640-700,154.83166074602218,22.11880867800317,4.857142857142857,1.6761634196950517,0.34509246876074595,0.6,0.7219280948873623
1.0,27.0,0.9,5_9,33,3,3,6,50.0,Follower-dominated,357.22575757575777,75.09911616161615,6,650-700,139.0530989973684,23.1755164995614,3.8333333333333335,1.7224014243685084,0.44932211070482825,0.0,1.0
1.0,27.0,0.9,5_10,34,2,1,3,66.66666666666667,Leader-dominated,463.43036130536126,96.39131701631702,5,660-700,39.639845981271385,7.927969196254277,3.0,0.0,0.0,0.3333333333333333,0.9182958340544896
1.0,27.0,0.9,5_11,35,2,1,3,66.66666666666667,Leader-dominated,493.11085211085214,73.36104636104636,4,660-700,11.104982094921763,2.7762455237304406,2.5,0.5773502691896257,0.2309401076758503,0.3333333333333333,0.9182958340544896
1.0,27.0,0.9,6_1,36,1,1,2,50.0,Follower-dominated,148.0769230769231,65.07692307692308,20,510-700,331.0917670257273,16.554588351286363,3.9,2.6734562687750536,0.6855016073782189,0.0,1.0
1.0,27.0,0.9,6_2,37,7,9,16,43.75,Follower-dominated,180.0331338800088,85.22547070984571,18,530-700,298.70300836012603,16.594611575562556,7.222222222222222,4.453096154304006,0.6165825444420932,0.125,0.9886994082884974
1.0,27.0,0.9,6_3,38,3,3,6,50.0,Follower-dominated,211.8222222222223,91.05555555555554,17,540-700,69.26074115220655,4.074161244247444,4.0588235294117645,1.3449251017851382,0.33135835841083117,0.0,1.0
1.0,27.0,0.9,6_4,39,1,1,2,50.0,Follower-dominated,233.07222222222128,76.63888888888889,12,540-700,243.87313772240609,20.322761476867175,4.0,1.954016841836789,0.48850421045919723,0.0,1.0
1.0,27.0,0.9,6_5,40,1,2,3,33.333333333333336,Follower-dominated,255.37445887445884,82.76118326118326,8,630-700,223.90921010381155,27.988651262976443,3.625,0.5175491695067657,0.14277218469152156,0.3333333333333333,0.9182958340544896
1.0,27.0,0.9,6_6,41,3,1,4,75.0,Leader-dominated,259.2865497076027,94.7127192982456,7,640-700,220.03620255484262,31.433743222120373,4.0,0.0,0.0,0.5,0.8112781244591328
1.0,27.0,0.9,6_7,42,3,1,4,75.0,Leader-dominated,280.71746309246276,99.92229992229991,4,670-700,197.4950841662586,49.37377104156465,4.0,0.0,0.0,0.5,0.8112781244591328
1.0,27.0,0.9,6_8,43,2,1,3,66.66666666666667,Leader-dominated,478.7548562548563,96.62432012432014,3,680-700,2.220205969410857,0.7400686564702856,3.0,0.0,0.0,0.3333333333333333,0.9182958340544896
1.0,27.0,0.9,7_1,44,2,1,3,66.66666666666667,Leader-dominated,41.538359788359706,82.10449735449735,31,390-700,270.80330090388054,8.735590351738082,2.838709677419355,0.5226071943342271,0.18410026164046636,0.3333333333333333,0.9182958340544896
1.0,27.0,0.9,7_2,45,2,1,3,66.66666666666667,Leader-dominated,196.49649122807037,71.67543859649123,20,420-700,117.67710061561037,5.883855030780518,3.9,1.3726654823065194,0.3519655082837229,0.3333333333333333,0.9182958340544896
1.0,27.0,0.9,7_3,46,2,1,3,66.66666666666667,Leader-dominated,211.30555555555608,85.66666666666667,16,540-700,101.59647770700954,6.349779856688096,3.625,0.9574271077563381,0.26411782282933466,0.3333333333333333,0.9182958340544896
1.0,27.0,0.9,7_4,47,3,1,4,75.0,Leader-dominated,257.5098484848485,104.50378787878788,7,640-700,164.3716230220406,23.481660431720087,4.0,0.5773502691896257,0.14433756729740643,0.5,0.8112781244591328
1.0,27.0,0.9,7_5,48,8,8,16,50.0,Follower-dominated,286.8778450715949,79.14523185148185,6,650-700,133.95224240341653,22.325373733902754,9.5,7.12039324756716,0.74951507869128,0.0,1.0
1.0,27.0,0.9,7_6,49,1,1,2,50.0,Follower-dominated,417.35714285714346,93.0595238095238,1,700-700,0.0,0.0,2.0,,,0.0,1.0
1.0,27.0,0.9,8_1,50,1,1,2,50.0,Follower-dominated,47.019886363635734,79.3721590909091,27,440-700,135.01525062081896,5.00056483780811,3.185185185185185,1.3597804414694488,0.4269078130194781,0.0,1.0
1.0,27.0,0.9,8_2,51,7,4,11,63.63636363636363,Leader-dominated,145.1599239144695,88.26309031877213,22,490-700,290.2714781668583,13.194158098493558,5.2727272727272725,1.6954229190555596,0.3215457260277786,0.2727272727272727,0.9456603046006401
1.0,27.0,0.9,8_3,52,1,2,3,33.333333333333336,Follower-dominated,183.35833333333343,100.01742424242424,17,540-700,250.10924345350531,14.71230843844149,4.117647058823529,0.6966305460192359,0.16918170403324304,0.3333333333333333,0.9182958340544896
1.0,27.0,0.9,8_4,53,2,1,3,66.66666666666667,Leader-dominated,293.91666666666697,104.7878787878788,16,550-700,140.12558814176165,8.757849258860103,7.0,1.4142135623730951,0.20203050891044216,0.3333333333333333,0.9182958340544896
1.0,27.0,0.9,8_5,54,6,4,10,60.0,Leader-dominated,360.2585847485845,75.89669330669331,4,650-700,72.17456092748887,18.043640231872217,7.75,1.5,0.1935483870967742,0.2,0.9709505944546686
1.0,27.0,0.9,8_6,55,4,3,7,57.142857142857146,Follower-dominated,430.3406968031967,97.77637362637364,1,700-700,0.0,0.0,7.0,,,0.14285714285714285,0.9852281360342515
1.0,27.0,0.9,9_1,56,3,2,5,60.0,Leader-dominated,17.885162907268608,99.73569833675096,27,440-700,468.62015896295355,17.356302183813096,4.62962962962963,0.8388704928078611,0.181196026446498,0.2,0.9709505944546686
1.0,27.0,0.9,9_2,57,4,2,6,66.66666666666667,Leader-dominated,137.4106740481735,89.1140183890184,17,540-700,349.0028333868429,20.52957843452017,4.705882352941177,0.7717436331412898,0.16399552204252407,0.3333333333333333,0.9182958340544896
1.0,27.0,0.9,9_3,58,2,2,4,50.0,Follower-dominated,478.72552447552454,82.76835664335664,8,630-700,6.309779686275641,0.7887224607844551,4.0,0.0,0.0,0.0,1.0
1.0,27.0,0.9,9_4,59,2,2,4,50.0,Follower-dominated,487.5021367521368,93.76175213675214,3,650-700,8.327185257539714,2.7757284191799045,4.0,0.0,0.0,0.0,1.0
1.0,27.0,1.0,0_1,1,5,3,8,62.5,Leader-dominated,113.78127636252688,93.89232295482296,24,350-700,188.91500139197214,7.8714583913321725,6.25,2.1918822564378218,0.3507011610300515,0.25,0.954434002924965
1.0,27.0,1.0,0_2,2,2,3,5,40.0,Follower-dominated,278.0498989898988,81.73050505050506,17,540-700,12.033102913596885,0.7078295831527579,6.176470588235294,1.0744355563298724,0.1739562329295984,0.2,0.9709505944546686
1.0,27.0,1.0,0_3,3,2,1,3,66.66666666666667,Leader-dominated,282.3873015873008,65.915873015873,3,680-700,3.1032860385203493,1.0344286795067832,3.0,0.0,0.0,0.3333333333333333,0.9182958340544896
1.0,27.0,1.0,1_1,4,1,2,3,33.333333333333336,Follower-dominated,55.48888888888926,86.95555555555556,47,240-700,43.396064139712955,0.9233205136109139,3.1702127659574466,0.4333463789871951,0.13669315310334343,0.3333333333333333,0.9182958340544896
1.0,27.0,1.0,1_2,5,4,1,5,80.0,Leader-dominated,65.7433333333336,96.435,42,260-700,58.56887059503317,1.3944969189293612,4.904761904761905,0.8499504665488026,0.17329087182062963,0.6,0.7219280948873623
1.0,27.0,1.0,1_3,6,3,3,6,50.0,Follower-dominated,380.4066979316978,78.10050505050505,20,510-700,109.54133701285899,5.47706685064295,7.35,1.0399898784932577,0.14149522156370856,0.0,1.0
1.0,27.0,1.0,1_4,7,1,1,2,50.0,Follower-dominated,381.9999999999999,62.0,19,520-700,108.86295980917832,5.729629463640964,4.368421052631579,1.706540565516796,0.39065386439541117,0.0,1.0
1.0,27.0,1.0,1_5,8,2,2,4,50.0,Follower-dominated,410.7068181818182,83.65,11,600-700,79.53081818681137,7.230074380619215,5.090909090909091,0.9438798074485389,0.18540496217739158,0.0,1.0
1.0,27.0,1.0,1_6,9,2,4,6,33.333333333333336,Follower-dominated,491.13091168091177,92.33491323491324,6,650-700,3.4021644999876255,0.5670274166646042,6.0,0.0,0.0,0.3333333333333333,0.9182958340544896
1.0,27.0,1.0,2_1,10,2,1,3,66.66666666666667,Leader-dominated,163.28461538461485,87.51794871794873,32,390-700,25.8446137339054,0.8076441791845438,4.3125,0.8590129369261278,0.19919140566402962,0.3333333333333333,0.9182958340544896
1.0,27.0,1.0,2_2,11,2,2,4,50.0,Follower-dominated,163.5634615384615,98.71105769230768,10,600-700,27.352012378569107,2.7352012378569106,3.9,0.5676462121975467,0.1455503108198838,0.0,1.0
1.0,27.0,1.0,2_3,12,3,1,4,75.0,Leader-dominated,411.7423992673987,95.817673992674,9,620-700,9.621432058876632,1.069048006541848,4.111111111111111,0.33333333333333337,0.0810810810810811,0.5,0.8112781244591328
1.0,27.0,1.0,3_1,13,7,6,13,53.84615384615385,Follower-dominated,38.07137584637572,85.04789099789099,43,280-700,379.1156243816838,8.81664242748102,6.046511627906977,3.7793517230194573,0.6250466311147564,0.07692307692307693,0.9957274520849255
1.0,27.0,1.0,3_2,14,3,3,6,50.0,Follower-dominated,289.4277777777775,96.11527777777776,21,500-700,129.3500352719328,6.159525489139657,5.714285714285714,1.0071175275436894,0.17624556732014565,0.0,1.0
1.0,27.0,1.0,3_3,15,2,2,4,50.0,Follower-dominated,417.3363095238096,108.8367673992674,20,510-700,23.04175409279834,1.152087704639917,6.25,3.385339911410592,0.5416543858256947,0.0,1.0
1.0,27.0,1.0,3_4,16,1,1,2,50.0,Follower-dominated,422.939393939394,86.16666666666666,10,560-700,50.66699275206824,5.066699275206824,6.1,4.483302354291979,0.7349675990642589,0.0,1.0
1.0,27.0,1.0,3_5,17,5,6,11,45.45454545454545,Follower-dominated,472.6124262101534,84.74947855175128,6,640-700,5.815115771065697,0.9691859618442829,9.666666666666666,3.7771241264574122,0.39073697859904266,0.09090909090909091,0.9940302114769565
1.0,27.0,1.0,3_6,18,5,6,11,45.45454545454545,Follower-dominated,472.0233423142514,83.71585182494272,1,690-690,0.0,0.0,11.0,,,0.09090909090909091,0.9940302114769565
