Contact Energy,Chemotaxis Lambda,Proliferative Probability,Invasive Area_mean,Invasive Area_std,Invasive Area_count,Infiltrative Area_mean,Infiltrative Area_std,Infiltrative Area_count,Singles_mean,Singles_std,Singles_count,Fingers_mean,Fingers_std,Fingers_count,Clusters_mean,Clusters_std,Clusters_count,Invasive Area_sem,Infiltrative Area_sem,Singles_sem,Fingers_sem,Clusters_sem
-4,0,0.2,2455.55,680.1482456870054,10,2455.55,680.1482456870054,10,0.0,0.0,10,0.1,0.31622776601683794,10,0.0,0.0,10,215.08176029387315,215.08176029387315,0.0,0.09999999999999999,0.0
-4,0,0.3,2579.1,466.5412212346419,10,2579.1,466.5412212346419,10,0.0,0.0,10,0.2,0.6324555320336759,10,0.0,0.0,10,147.53328814579817,147.53328814579817,0.0,0.19999999999999998,0.0
-4,0,0.4,2439.7,527.1962105748147,10,2439.7,527.1962105748147,10,0.0,0.0,10,0.1,0.31622776601683794,10,0.0,0.0,10,166.71407992261612,166.71407992261612,0.0,0.09999999999999999,0.0
-4,0,0.5,2192.75,506.0706609643449,10,2192.75,506.0706609643449,10,0.0,0.0,10,0.1,0.31622776601683794,10,0.0,0.0,10,160.03359456341937,160.03359456341937,0.0,0.09999999999999999,0.0
-4,0,0.6,2571.75,326.6713647621345,10,2571.75,326.6713647621345,10,0.0,0.0,10,0.1,0.31622776601683794,10,0.0,0.0,10,103.30255590040137,103.30255590040137,0.0,0.09999999999999999,0.0
-4,0,0.7,2511.7,297.14457760490933,10,2511.7,297.14457760490933,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,93.96536596001741,93.96536596001741,0.0,0.0,0.0
-4,0,0.8,2488.35,288.9064679480579,10,2488.35,288.9064679480579,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,91.36024694702954,91.36024694702954,0.0,0.0,0.0
-4,0,0.9,2776.7,490.7395326330343,10,2776.7,490.7395326330343,10,0.0,0.0,10,0.2,0.4216370213557839,10,0.0,0.0,10,155.18546610069157,155.18546610069157,0.0,0.13333333333333333,0.0
-4,0,1.0,2490.35,491.28426089179777,10,2490.35,491.28426089179777,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,155.35772430104657,155.35772430104657,0.0,0.0,0.0
-4,3,0.0,2854.55,601.2690953308677,10,2854.55,601.2690953308677,10,0.0,0.0,10,0.4,0.5163977794943222,10,0.0,0.0,10,190.13798279144544,190.13798279144544,0.0,0.1632993161855452,0.0
-4,3,0.1,2411.55,505.91289599429393,10,2411.55,505.91289599429393,10,0.0,0.0,10,0.2,0.4216370213557839,10,0.0,0.0,10,159.98370489938443,159.98370489938443,0.0,0.13333333333333333,0.0
-4,3,0.2,2270.35,292.74297126015216,10,2270.35,292.74297126015216,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,92.5734558187293,92.5734558187293,0.0,0.0,0.0
-4,3,0.3,2629.9,524.6760799663814,10,2629.9,524.6760799663814,10,0.0,0.0,10,0.1,0.31622776601683794,10,0.0,0.0,10,165.9171446502406,165.9171446502406,0.0,0.09999999999999999,0.0
-4,3,0.4,2219.9,385.5305723573971,10,2219.9,385.5305723573971,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,121.91547162777256,121.91547162777256,0.0,0.0,0.0
-4,3,0.5,2293.45,447.4917410783503,10,2293.45,447.4917410783503,10,0.0,0.0,10,0.1,0.31622776601683794,10,0.0,0.0,10,141.50931359219197,141.50931359219197,0.0,0.09999999999999999,0.0
-4,3,0.6,2646.95,482.2485787088093,10,2646.95,482.2485787088093,10,0.0,0.0,10,0.2,0.6324555320336759,10,0.0,0.0,10,152.500390709882,152.500390709882,0.0,0.19999999999999998,0.0
-4,3,0.7,2424.45,648.7993804799071,10,2424.45,648.7993804799071,10,0.0,0.0,10,0.1,0.31622776601683794,10,0.0,0.0,10,205.16837868226946,205.16837868226946,0.0,0.09999999999999999,0.0
-4,3,0.8,2324.95,306.9856538450398,10,2324.95,306.9856538450398,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,97.07738751463525,97.07738751463525,0.0,0.0,0.0
-4,3,0.9,2333.1,568.6541518747968,10,2333.1,568.6541518747968,10,0.0,0.0,10,0.1,0.31622776601683794,10,0.0,0.0,10,179.82423208356664,179.82423208356664,0.0,0.09999999999999999,0.0
-4,3,1.0,2279.3,489.1841393812991,10,2279.3,489.1841393812991,10,0.0,0.0,10,0.2,0.6324555320336759,10,0.0,0.0,10,154.69360756741767,154.69360756741767,0.0,0.19999999999999998,0.0
-4,6,0.0,2477.75,529.8071058833059,10,2477.75,529.8071058833059,10,0.0,0.0,10,0.1,0.31622776601683794,10,0.0,0.0,10,167.53971751332412,167.53971751332412,0.0,0.09999999999999999,0.0
-4,6,0.1,2544.45,408.98013059587896,10,2544.45,408.98013059587896,10,0.0,0.0,10,0.1,0.31622776601683794,10,0.0,0.0,10,129.33087304360942,129.33087304360942,0.0,0.09999999999999999,0.0
-4,6,0.2,2190.8,393.04694376117465,10,2190.8,393.04694376117465,10,0.0,0.0,10,0.6,0.5163977794943223,10,0.0,0.0,10,124.29235696534198,124.29235696534198,0.0,0.16329931618554522,0.0
-4,6,0.3,2283.65,308.6023196067499,10,2283.65,308.6023196067499,10,0.0,0.0,10,0.1,0.31622776601683794,10,0.0,0.0,10,97.58862211685674,97.58862211685674,0.0,0.09999999999999999,0.0
-4,6,0.4,2641.6,574.8584270158271,10,2641.6,574.8584270158271,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,181.78619615116847,181.78619615116847,0.0,0.0,0.0
-4,6,0.5,2545.45,436.9971681830444,10,2545.45,436.9971681830444,10,0.0,0.0,10,0.1,0.31622776601683794,10,0.0,0.0,10,138.19063825020854,138.19063825020854,0.0,0.09999999999999999,0.0
-4,6,0.6,2644.55,423.44141992855515,10,2644.55,423.44141992855515,10,0.0,0.0,10,0.1,0.31622776601683794,10,0.0,0.0,10,133.90393426300474,133.90393426300474,0.0,0.09999999999999999,0.0
-4,6,0.7,2527.35,598.5881096380049,10,2527.35,598.5881096380049,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,189.2901806750683,189.2901806750683,0.0,0.0,0.0
-4,6,0.8,2574.95,685.842930269023,10,2574.95,685.842930269023,10,0.0,0.0,10,0.1,0.31622776601683794,10,0.0,0.0,10,216.88257767741507,216.88257767741507,0.0,0.09999999999999999,0.0
-4,6,0.9,2344.45,511.36242040259475,10,2344.45,511.36242040259475,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,161.70699582887565,161.70699582887565,0.0,0.0,0.0
-4,6,1.0,2277.6,414.03118508419414,10,2277.6,414.03118508419414,10,0.0,0.0,10,0.1,0.31622776601683794,10,0.0,0.0,10,130.92815672047865,130.92815672047865,0.0,0.09999999999999999,0.0
-4,9,0.0,2456.0,280.4426065268177,10,2456.0,280.4426065268177,10,0.0,0.0,10,0.3,0.48304589153964794,10,0.0,0.0,10,88.68373895791466,88.68373895791466,0.0,0.15275252316519466,0.0
-4,9,0.1,2584.7,465.8901992720793,10,2584.7,465.8901992720793,10,0.0,0.0,10,0.1,0.31622776601683794,10,0.0,0.0,10,147.3274169249491,147.3274169249491,0.0,0.09999999999999999,0.0
-4,9,0.2,2883.9,814.2776553485918,10,2883.9,814.2776553485918,10,0.0,0.0,10,0.4,0.6992058987801011,10,0.0,0.0,10,257.4972038683139,257.4972038683139,0.0,0.22110831935702666,0.0
-4,9,0.3,2804.2,826.7444923043369,10,2804.2,826.7444923043369,10,0.0,0.0,10,0.4,0.5163977794943222,10,0.0,0.0,10,261.4395638681253,261.4395638681253,0.0,0.1632993161855452,0.0
-4,9,0.4,2538.65,220.85302427934587,10,2538.65,220.85302427934587,10,0.0,0.0,10,0.2,0.4216370213557839,10,0.0,0.0,10,69.83985848592,69.83985848592,0.0,0.13333333333333333,0.0
-4,9,0.5,2513.15,524.813832071272,10,2513.15,524.813832071272,10,0.0,0.0,10,0.2,0.4216370213557839,10,0.0,0.0,10,165.96070569063428,165.96070569063428,0.0,0.13333333333333333,0.0
-4,9,0.6,2769.65,481.2164591486408,10,2769.65,481.2164591486408,10,0.0,0.0,10,0.0,0.0,10,0.0,0.0,10,152.17400584710762,152.17400584710762,0.0,0.0,0.0
-4,9,0.7,2805.45,620.7292507831235,10,2805.45,620.7292507831235,10,0.0,0.0,10,0.4,0.9660917830792958,10,0.0,0.0,10,196.29182427645267,196.29182427645267,0.0,0.3055050463303893,0.0
-4,9,0.8,2333.4,513.2673550672961,10,2333.4,513.2673550672961,10,0.0,0.0,10,0.1,0.31622776601683794,10,0.0,0.0,10,162.30938906230216,162.30938906230216,0.0,0.09999999999999999,0.0
-4,9,0.9,2661.2,531.092908800125,10,2661.2,531.092908800125,10,0.0,0.0,10,0.2,0.6324555320336759,10,0.0,0.0,10,167.94632409724775,167.94632409724775,0.0,0.19999999999999998,0.0
-4,9,1.0,2588.85,485.3425508511144,10,2588.85,485.3425508511144,10,0.0,0.0,10,0.2,0.4216370213557839,10,0.0,0.0,10,153.47879060856147,153.47879060856147,0.0,0.13333333333333333,0.0
-4,12,0.0,3142.35,523.8139009016253,10,3142.35,523.8139009016253,10,0.0,0.0,10,0.4,0.5163977794943222,10,0.0,0.0,10,165.64449969068627,165.64449969068627,0.0,0.1632993161855452,0.0
-4,12,0.1,2829.35,360.91835410980866,10,2829.35,360.91835410980866,10,0.0,0.0,10,0.8,0.6324555320336759,10,0.0,0.0,10,114.13240483461882,114.13240483461882,0.0,0.19999999999999998,0.0
-4,12,0.2,2870.3,621.7653719674148,10,2870.3,621.7653719674148,10,0.0,0.0,10,0.6,0.5163977794943222,10,0.0,0.0,10,196.61947456388384,196.61947456388384,0.0,0.1632993161855452,0.0
-4,12,0.3,2808.85,452.325045981562,10,2808.85,452.325045981562,10,0.0,0.0,10,0.6,0.5163977794943222,10,0.0,0.0,10,143.03773880421284,143.03773880421284,0.0,0.1632993161855452,0.0
-4,12,0.4,2993.35,414.2657527347498,10,2993.35,414.2657527347498,10,0.0,0.0,10,0.5,0.7071067811865476,10,0.0,0.0,10,131.0023335245937,131.0023335245937,0.0,0.22360679774997896,0.0
-4,12,0.5,2584.5555555555557,474.0463746067231,9,2584.5555555555557,474.0463746067231,9,0.0,0.0,9,0.4444444444444444,0.5270462766947299,9,0.0,0.0,9,158.01545820224104,158.01545820224104,0.0,0.17568209223157663,0.0
-4,12,0.6,2694.2,547.7338262737152,10,2694.2,547.7338262737152,10,0.0,0.0,10,0.9,0.7378647873726218,10,0.0,0.0,10,173.20864425439174,173.20864425439174,0.0,0.2333333333333333,0.0
-4,12,0.7,3057.35,561.9957517633029,10,3057.35,561.9957517633029,10,0.0,0.0,10,1.0,1.247219128924647,10,0.0,0.0,10,177.71866109106267,177.71866109106267,0.0,0.3944053188733077,0.0
-4,12,0.8,2739.75,370.8604297216587,10,2739.75,370.8604297216587,10,0.0,0.0,10,0.7,0.8232726023485646,10,0.0,0.0,10,117.27636519492465,117.27636519492465,0.0,0.2603416558635551,0.0
-4,12,0.9,2678.05,629.4290821406685,10,2700.85,619.430520272003,10,0.1,0.31622776601683794,10,0.9,0.9944289260117533,10,0.0,0.0,10,199.04295251137236,195.88112962826315,0.09999999999999999,0.31446603773522014,0.0
-4,12,1.0,2679.8,525.7291867280888,10,2679.8,525.7291867280888,10,0.0,0.0,10,0.9,0.7378647873726218,10,0.0,0.0,10,166.25016624887257,166.25016624887257,0.0,0.2333333333333333,0.0
-4,15,0.0,3255.75,306.3437838260944,10,3255.75,306.3437838260944,10,0.0,0.0,10,2.1,1.3703203194062976,10,0.0,0.0,10,96.87441039247096,96.87441039247096,0.0,0.4333333333333333,0.0
-4,15,0.1,2922.05,538.832196617009,10,2922.05,538.832196617009,10,0.0,0.0,10,1.4,0.5163977794943222,10,0.0,0.0,10,170.39370179414232,170.39370179414232,0.0,0.1632993161855452,0.0
-4,15,0.2,3314.9,425.7573513425485,10,3314.9,425.7573513425485,10,0.0,0.0,10,1.7,0.8232726023485646,10,0.0,0.0,10,134.63629608030007,134.63629608030007,0.0,0.2603416558635551,0.0
-4,15,0.3,3181.35,489.5116075119046,10,3181.35,489.5116075119046,10,0.0,0.0,10,1.4,0.8432740427115678,10,0.0,0.0,10,154.79716208280075,154.79716208280075,0.0,0.26666666666666666,0.0
-4,15,0.4,3222.25,607.6297872334216,10,3222.25,607.6297872334216,10,0.0,0.0,10,2.0,0.9428090415820634,10,0.0,0.0,10,192.14941018211144,192.14941018211144,0.0,0.2981423969999719,0.0
-4,15,0.5,3045.0,419.0971115253467,10,3045.0,419.0971115253467,10,0.0,0.0,10,1.3,1.2516655570345725,10,0.0,0.0,10,132.53014332176997,132.53014332176997,0.0,0.3958114029012639,0.0
-4,15,0.6,3371.95,373.3589611739469,10,3371.95,373.3589611739469,10,0.0,0.0,10,1.7,0.9486832980505138,10,0.0,0.0,10,118.06647021440456,118.06647021440456,0.0,0.3,0.0
-4,15,0.7,3049.0,443.2012961272664,10,3049.0,443.2012961272664,10,0.0,0.0,10,1.1,0.7378647873726218,10,0.0,0.0,10,140.1525557700925,140.1525557700925,0.0,0.2333333333333333,0.0
-4,15,0.8,2817.25,478.6409144651134,10,2817.25,478.6409144651134,10,0.0,0.0,10,1.5,0.7071067811865476,10,0.0,0.0,10,151.35954710555922,151.35954710555922,0.0,0.22360679774997896,0.0
-4,15,0.9,3172.2,630.9452872916603,10,3172.2,630.9452872916603,10,0.0,0.0,10,1.0,1.0540925533894598,10,0.0,0.0,10,199.52241867909373,199.52241867909373,0.0,0.3333333333333333,0.0
-4,15,1.0,3138.45,620.2054968583666,10,3138.45,620.2054968583666,10,0.0,0.0,10,1.7,1.3374935098492586,10,0.0,0.0,10,196.12619874288424,196.12619874288424,0.0,0.42295258468165065,0.0
-4,18,0.0,3804.5,537.191927216583,10,3804.5,537.191927216583,10,0.0,0.0,10,3.5,0.97182531580755,10,0.0,0.0,10,169.87500306597985,169.87500306597985,0.0,0.30731814857642953,0.0
-4,18,0.1,3844.1,448.69203742037195,10,3844.1,448.69203742037195,10,0.0,0.0,10,3.8,1.2292725943057183,10,0.0,0.0,10,141.88888062298767,141.88888062298767,0.0,0.38873012632302,0.0
-4,18,0.2,3891.85,700.0383739481715,10,3891.85,700.0383739481715,10,0.0,0.0,10,2.9,0.8755950357709131,10,0.0,0.0,10,221.37157111969006,221.37157111969006,0.0,0.27688746209726917,0.0
-4,18,0.3,4239.7,1234.2901063634379,10,4239.7,1234.2901063634379,10,0.0,0.0,10,3.0,1.4142135623730951,10,0.0,0.0,10,390.3168029519952,390.3168029519952,0.0,0.4472135954999579,0.0
-4,18,0.4,4137.35,623.5866263443722,10,4175.55,623.4198447096288,10,0.1,0.31622776601683794,10,2.6,1.349897115421106,10,0.0,0.0,10,197.19540576685748,197.14266478308994,0.09999999999999999,0.42687494916218993,0.0
-4,18,0.5,4002.5,506.35637428374287,10,4002.5,506.35637428374287,10,0.0,0.0,10,2.3,0.6749485577105528,10,0.0,0.0,10,160.12394504813383,160.12394504813383,0.0,0.21343747458109494,0.0
-4,18,0.6,4059.0,822.4546255636911,10,4059.0,822.4546255636911,10,0.0,0.0,10,3.3,1.159501808728406,10,0.0,0.0,10,260.08298889222095,260.08298889222095,0.0,0.3666666666666667,0.0
-4,18,0.7,4162.35,636.6495220204667,10,4162.35,636.6495220204667,10,0.0,0.0,10,3.0,1.1547005383792515,10,0.0,0.0,10,201.32625608421986,201.32625608421986,0.0,0.3651483716701107,0.0
-4,18,0.8,4000.15,532.2428982877816,10,4000.15,532.2428982877816,10,0.0,0.0,10,3.3,1.0593499054713802,10,0.0,0.0,10,168.30998270387227,168.30998270387227,0.0,0.334995854037363,0.0
-4,18,0.9,4049.3,896.6720322020384,10,4049.3,896.6720322020384,10,0.0,0.0,10,2.9,1.3703203194062976,10,0.0,0.0,10,283.55259359302875,283.55259359302875,0.0,0.4333333333333333,0.0
-4,18,1.0,3778.75,488.6660555930695,10,3778.75,488.6660555930695,10,0.0,0.0,10,3.2,2.440400695696417,10,0.0,0.0,10,154.5297750884563,154.5297750884563,0.0,0.771722460186015,0.0
-4,21,0.0,4905.4,1013.835506052798,10,4905.4,1013.835506052798,10,0.0,0.0,10,4.5,1.2692955176439848,10,0.0,0.0,10,320.60293718762665,320.60293718762665,0.0,0.4013864859597432,0.0
-4,21,0.1,5621.15,1553.6600344920307,10,5621.15,1553.6600344920307,10,0.0,0.0,10,5.2,1.6865480854231358,10,0.0,0.0,10,491.3104418570582,491.3104418570582,0.0,0.5333333333333333,0.0
-4,21,0.2,5568.8,1049.8796809370322,10,5568.8,1049.8796809370322,10,0.0,0.0,10,4.8,0.7888106377466154,10,0.0,0.0,10,332.0011060891882,332.0011060891882,0.0,0.24944382578492938,0.0
-4,21,0.3,5212.95,808.4270547042435,10,5212.95,808.4270547042435,10,0.0,0.0,10,4.8,0.9189365834726815,10,0.0,0.0,10,255.64708149669494,255.64708149669494,0.0,0.29059326290271154,0.0
-4,21,0.4,4786.0,832.5657131221935,10,4786.0,832.5657131221935,10,0.0,0.0,10,5.5,1.2692955176439846,10,0.0,0.0,10,263.2803955228468,263.2803955228468,0.0,0.40138648595974313,0.0
-4,21,0.5,4976.45,920.4577197725537,10,4976.45,920.4577197725537,10,0.0,0.0,10,4.9,1.8529256146249728,10,0.0,0.0,10,291.0742884366273,291.0742884366273,0.0,0.5859465277082315,0.0
-4,21,0.6,5314.85,1125.3619923779586,10,5314.85,1125.3619923779586,10,0.0,0.0,10,5.3,1.2516655570345725,10,0.0,0.0,10,355.87070880993963,355.87070880993963,0.0,0.3958114029012639,0.0
-4,21,0.7,4629.25,718.628757890099,10,4629.25,718.628757890099,10,0.0,0.0,10,4.5,1.35400640077266,10,0.0,0.0,10,227.2503667030411,227.2503667030411,0.0,0.4281744192888376,0.0
-4,21,0.8,5232.45,853.2484479264458,10,5232.45,853.2484479264458,10,0.0,0.0,10,4.5,1.35400640077266,10,0.0,0.0,10,269.82085054511424,269.82085054511424,0.0,0.4281744192888376,0.0
-4,21,0.9,4666.75,1163.5997366887902,10,4666.75,1163.5997366887902,10,0.0,0.0,10,4.8,1.6193277068654826,10,0.0,0.0,10,367.96254527087694,367.96254527087694,0.0,0.5120763831912405,0.0
-4,21,1.0,4635.15,826.9298321031973,10,4635.15,826.9298321031973,10,0.0,0.0,10,4.2,1.4757295747452437,10,0.0,0.0,10,261.49817345867297,261.49817345867297,0.0,0.4666666666666666,0.0
-4,24,0.0,6624.65,1166.952061521333,10,6637.3,1159.978740226638,10,0.1,0.31622776601683794,10,7.4,1.577621275493231,10,0.0,0.0,10,369.0226434636347,366.8174856488957,0.09999999999999999,0.49888765156985887,0.0
-4,24,0.1,6704.5,919.7095253997924,10,6720.6,938.8038725479945,10,0.1,0.31622776601683794,10,7.7,0.6749485577105528,10,0.1,0.31622776601683794,10,290.8376886015826,296.8758513438085,0.09999999999999999,0.21343747458109494,0.09999999999999999
-4,24,0.2,6349.7,927.626876617006,10,6349.7,927.626876617006,10,0.0,0.0,10,7.8,1.9888578520235063,10,0.0,0.0,10,293.34137488977274,293.34137488977274,0.0,0.6289320754704402,0.0
-4,24,0.3,5970.6,1011.6477702793156,10,5997.0,1032.361828258118,10,0.1,0.31622776601683794,10,8.3,1.0593499054713802,10,0.0,0.0,10,319.91111439134323,326.46147467112314,0.09999999999999999,0.334995854037363,0.0
-4,24,0.4,6991.8,1065.8488583701205,10,6991.8,1065.8488583701205,10,0.0,0.0,10,8.0,2.2607766610417563,10,0.0,0.0,10,337.0510033939803,337.0510033939803,0.0,0.7149203529842406,0.0
-4,24,0.5,6077.6,927.2729371657517,10,6118.7,881.1876203296448,10,0.2,0.4216370213557839,10,6.3,1.4944341180973264,10,0.0,0.0,10,293.2294494077974,278.65599261853714,0.13333333333333333,0.47258156262526085,0.0
-4,24,0.6,6753.7,1408.3714827180127,10,6753.7,1408.3714827180127,10,0.0,0.0,10,7.7,1.9465068427541912,10,0.0,0.0,10,445.3661677017388,445.3661677017388,0.0,0.6155395104206463,0.0
-4,24,0.7,5834.45,1262.2338322284909,10,5886.55,1278.6878354608505,10,0.2,0.4216370213557839,10,7.5,2.173067468400883,10,0.0,0.0,10,399.15338495648786,404.3565976406908,0.13333333333333333,0.6871842709362768,0.0
-4,24,0.8,6116.6,548.7973112988882,10,6120.1,550.7259754179022,10,0.0,0.0,10,7.4,1.7126976771553506,10,0.1,0.31622776601683794,10,173.5449477480946,174.1548448938472,0.0,0.5416025603090641,0.09999999999999999
-4,24,0.9,6071.05,1343.6840206023967,10,6087.55,1352.1602767012823,10,0.1,0.31622776601683794,10,7.8,1.5491933384829668,10,0.0,0.0,10,424.9101960676187,427.5906235979559,0.09999999999999999,0.4898979485566356,0.0
-4,24,1.0,5946.5,1074.062355938632,10,5946.5,1074.062355938632,10,0.0,0.0,10,6.4,0.9660917830792958,10,0.0,0.0,10,339.64833938125537,339.64833938125537,0.0,0.3055050463303893,0.0
-4,27,0.0,9103.0,1415.704496786749,10,9254.9,1462.7266358110498,10,0.7,0.8232726023485646,10,10.1,1.8529256146249726,10,0.1,0.31622776601683794,10,447.6850703588653,462.55477633585315,0.2603416558635551,0.5859465277082314,0.09999999999999999
-4,27,0.1,8503.5,1242.9533601690594,10,8610.1,1166.5683244266302,10,0.4,0.5163977794943222,10,10.5,1.5811388300841898,10,0.1,0.31622776601683794,10,393.0563643493838,368.90129513943907,0.1632993161855452,0.5,0.09999999999999999
-4,27,0.2,8279.65,930.4206351609648,10,8311.05,920.1324315915981,10,0.4,1.2649110640673518,10,10.7,1.0593499054713802,10,0.0,0.0,10,294.2248389129193,290.971423281852,0.39999999999999997,0.334995854037363,0.0
-4,27,0.3,7437.9,991.2465440601097,10,7606.4,1019.4308815325452,10,1.0,0.6666666666666666,10,9.4,1.505545305418162,10,0.3,0.48304589153964794,10,313.4596802000396,322.3723502756125,0.21081851067789192,0.4760952285695233,0.15275252316519466
-4,27,0.4,7966.7,1330.4249989299574,10,8027.9,1306.8469220906393,10,0.3,0.48304589153964794,10,9.5,1.7795130420052188,10,0.1,0.31622776601683794,10,420.7173252645744,413.2612826987035,0.15275252316519466,0.5627314338711378,0.09999999999999999
-4,27,0.5,8028.6,973.5840373474585,10,8255.6,1003.1822089951777,10,0.9,0.5676462121975466,10,9.7,1.3374935098492586,10,0.4,0.6992058987801011,10,307.8743051600405,317.23406885838165,0.1795054935711501,0.42295258468165065,0.22110831935702666
-4,27,0.6,7436.85,1215.700439390121,10,7592.35,1156.0532006693195,10,1.2,1.3165611772087666,10,10.4,1.264911064067352,10,0.1,0.31622776601683794,10,384.4382340940262,365.57612104427415,0.41633319989322654,0.4000000000000001,0.09999999999999999
-4,27,0.7,7613.05,622.2876902562386,10,7731.95,682.4976780587284,10,0.7,0.8232726023485646,10,10.2,1.3984117975602026,10,0.0,0.0,10,196.78464610950834,215.82471604419075,0.2603416558635551,0.4422166387140535,0.0
-4,27,0.8,7234.75,941.0516059175502,10,7367.45,872.6839013449638,10,0.7,0.674948557710553,10,8.9,0.9944289260117533,10,0.1,0.31622776601683794,10,297.58664704586465,275.9668805611765,0.21343747458109497,0.31446603773522014,0.09999999999999999
-4,27,0.9,7690.3,982.6496549861727,10,7765.2,1001.8761067783449,10,0.3,0.48304589153964794,10,9.5,1.8408935028645435,10,0.3,0.6749485577105528,10,310.7411051734939,316.821043072163,0.15275252316519466,0.582141639885766,0.21343747458109494
-4,27,1.0,7082.65,1145.5956492875953,10,7162.35,1174.3082372661406,10,0.2,0.4216370213557839,10,9.0,0.9428090415820637,10,0.4,0.5163977794943222,10,362.2691529328252,371.3488704858425,0.13333333333333333,0.298142396999972,0.1632993161855452
-4,30,0.0,9803.9,977.7065226561829,10,10148.1,1102.0361659723837,10,1.9,1.911950719959998,10,11.9,1.6633299933166197,10,0.7,0.8232726023485646,10,309.17794947965564,348.4944348352081,0.604611904907235,0.5259911279353165,0.2603416558635551
-4,30,0.1,9694.15,1219.4965047100382,10,10295.35,1462.8958922857998,10,3.1,2.1317702607092643,10,11.6,1.7763883459298968,10,0.8,0.9189365834726815,10,385.6386553497976,462.60829993274723,0.6741249472052228,0.5617433182117572,0.29059326290271154
-4,30,0.2,10064.05,871.6349723364706,10,10498.45,890.1857936533377,10,2.5,2.0138409955990952,10,12.1,1.286683937707919,10,0.6,0.8432740427115678,10,275.6351800841104,281.5014648669208,0.6368324391514266,0.40688518719112343,0.26666666666666666
-4,30,0.3,9742.9,1278.0551370474332,10,10196.95,1224.7558588914314,10,2.5,1.2692955176439846,10,12.1,1.5951314818673863,10,0.6,1.07496769977314,10,404.1565208348534,387.30180917327095,0.40138648595974313,0.5044248650140518,0.33993463423951903
-4,30,0.4,8947.55,1221.220051378493,10,9367.85,1339.2771900046182,10,2.5,0.97182531580755,10,10.8,1.9888578520235067,10,0.4,0.5163977794943222,10,386.1836886623889,423.51663387246856,0.30731814857642953,0.6289320754704403,0.1632993161855452
-4,30,0.5,9586.15,1069.8704503609565,10,10031.45,1080.9432724862731,10,2.1,1.286683937707919,10,11.6,1.837873166945363,10,0.7,0.674948557710553,10,338.3227424450736,341.82427624926424,0.40688518719112343,0.5811865258054231,0.21343747458109497
-4,30,0.6,9558.85,1146.312664590251,10,10144.75,1153.576810764386,10,2.7,2.0575065816014617,10,11.3,1.567021236472421,10,1.0,0.816496580927726,10,362.49589308018386,364.79301779685034,0.6506407098647711,0.49553562491061676,0.2581988897471611
-4,30,0.7,9748.15,1018.9465979355564,10,10268.75,1043.8432260428551,10,2.4,1.1737877907772671,10,11.6,0.8432740427115678,10,1.0,0.816496580927726,10,322.21920635561816,330.0922114433412,0.3711842908553347,0.26666666666666666,0.2581988897471611
-4,30,0.8,8566.35,1098.2056084055175,10,8983.25,1122.8061881336023,10,2.3,1.3374935098492586,10,11.1,1.7919573407620815,10,0.5,0.5270462766947299,10,347.2831061732391,355.06249254337047,0.42295258468165065,0.5666666666666665,0.16666666666666666
-4,30,0.9,8864.55,1164.9183912761157,10,9570.95,1436.2848187443728,10,2.8,1.3165611772087666,10,11.2,1.1352924243950933,10,1.3,1.2516655570345725,10,368.3795404651747,454.193139595432,0.41633319989322654,0.3590109871423002,0.3958114029012639
